carrier,rtrip_fare,advance,busclass,nonrefundable,satstayover
AA,496.1,6,0,1,0
UA,451.0,5,0,1,0
AA,496.1,6,0,1,0
AA,497.20000000000005,7,0,1,0
AA,497.20000000000005,4,0,1,0
AA,497.20000000000005,5,0,1,0
AA,498.30000000000007,1,0,1,0
AA,498.30000000000007,3,0,1,0
AA,498.30000000000007,1,0,1,0
AA,498.30000000000007,6,0,1,0
AA,498.30000000000007,4,0,1,0
AA,498.30000000000007,1,0,1,0
AA,498.30000000000007,4,0,1,0
AA,498.30000000000007,4,0,1,0
AA,498.30000000000007,3,0,1,0
AA,498.30000000000007,1,0,1,0
AA,499.40000000000003,1,0,1,0
AA,499.40000000000003,1,0,1,0
AA,499.40000000000003,0,0,1,0
AA,499.40000000000003,1,0,1,0
AA,499.40000000000003,1,0,1,0
AA,499.40000000000003,0,0,1,0
AA,499.40000000000003,1,0,1,0
AA,499.40000000000003,1,0,1,0
AA,499.40000000000003,1,0,1,0
AA,499.40000000000003,0,0,1,0
AA,499.40000000000003,2,0,1,0
AA,499.40000000000003,7,0,1,0
AA,499.40000000000003,2,0,1,0
AA,499.40000000000003,1,0,1,0
AA,499.40000000000003,1,0,1,0
AA,499.40000000000003,1,0,1,0
AA,499.40000000000003,1,0,1,0
AA,499.40000000000003,1,0,1,0
AA,499.40000000000003,2,0,1,0
AA,499.40000000000003,1,0,1,0
AA,499.40000000000003,1,0,1,0
AA,499.40000000000003,2,0,1,0
AA,499.40000000000003,8,0,1,0
AA,500.50000000000006,2,0,1,0
AA,500.50000000000006,1,0,1,0
AA,500.50000000000006,5,0,1,0
AA,500.50000000000006,3,0,1,0
AA,500.50000000000006,7,0,1,0
AA,500.50000000000006,1,0,1,0
AA,501.6,3,0,1,1
AA,501.6,3,0,1,1
AA,501.6,2,0,1,0
AA,501.6,3,0,1,1
AA,501.6,1,0,1,0
AA,501.6,6,0,1,0
AA,501.6,1,0,1,0
UA,456.0,1,0,1,0
AA,501.6,6,0,1,1
UA,456.0,6,0,1,1
UA,456.0,1,0,1,0
AA,501.6,3,0,1,0
AA,501.6,8,0,1,1
AA,501.6,1,0,1,0
UA,456.0,3,0,1,0
UA,456.0,3,0,1,0
AA,501.6,6,0,1,0
UA,456.0,6,0,1,1
AA,501.6,1,0,1,0
UA,456.0,6,0,1,1
AA,501.6,9,0,1,0
AA,501.6,3,0,1,0
UA,456.0,1,0,1,0
AA,501.6,1,0,1,0
UA,456.0,3,0,1,0
AA,501.6,1,0,1,0
UA,457.0,4,0,1,1
UA,457.0,2,0,1,0
UA,457.0,1,0,1,0
UA,457.0,2,0,1,0
UA,457.0,2,0,1,0
UA,457.0,6,0,1,1
UA,457.0,2,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,13,0,1,0
UA,458.0,0,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,2,0,1,1
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,10,0,1,0
UA,458.0,2,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,13,0,1,0
UA,458.0,5,0,1,0
UA,458.0,2,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
UA,458.0,0,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,5,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,8,0,1,0
UA,458.0,2,0,1,0
AA,503.80000000000007,11,0,1,0
UA,458.0,3,0,1,1
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
UA,458.0,6,0,1,0
UA,458.0,4,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,5,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,10,0,1,0
UA,458.0,5,0,1,0
UA,458.0,1,0,1,0
AA,503.80000000000007,1,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,8,0,1,0
UA,458.0,2,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,8,0,1,0
UA,458.0,6,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,1,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
UA,458.0,0,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
UA,458.0,6,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,5,0,1,0
AA,503.80000000000007,8,0,1,0
UA,458.0,2,0,1,1
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
UA,458.0,6,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,1,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,10,0,1,0
UA,458.0,6,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,4,0,1,0
UA,458.0,1,0,1,0
AA,503.80000000000007,4,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,1,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,10,0,1,0
UA,458.0,1,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,12,0,1,0
UA,458.0,6,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
UA,458.0,5,0,1,0
UA,458.0,1,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,1,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,6,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,5,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,5,0,1,0
AA,503.80000000000007,8,0,1,0
UA,458.0,1,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,4,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,12,0,1,0
UA,458.0,5,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,1,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,10,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,13,0,1,0
AA,503.80000000000007,9,0,1,0
AA,503.80000000000007,10,0,1,0
UA,458.0,0,0,1,0
AA,503.80000000000007,1,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,12,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,8,0,1,0
AA,503.80000000000007,3,0,1,0
AA,503.80000000000007,8,0,1,0
UA,458.0,3,0,1,1
UA,458.0,1,0,1,0
AA,503.80000000000007,11,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,503.80000000000007,7,0,1,0
AA,506.00000000000006,1,0,1,1
AA,507.1,7,0,1,0
AA,513.7,3,0,1,0
AA,513.7,10,0,1,0
AA,513.7,10,0,1,0
AA,513.7,3,0,1,0
AA,513.7,11,0,1,0
AA,513.7,3,0,1,0
AA,619.3000000000001,2,0,1,0
AA,620.4000000000001,9,0,1,0
AA,620.4000000000001,4,0,1,0
AA,621.5,4,0,1,0
AA,621.5,4,0,1,0
AA,621.5,2,0,1,0
UA,565.0,1,1,1,1
AA,621.5,3,0,1,0
AA,621.5,2,0,1,0
AA,622.6,10,0,1,0
AA,622.6,11,0,1,0
UA,566.0,3,0,1,0
UA,566.0,2,0,1,0
AA,622.6,7,0,1,0
AA,622.6,13,0,1,0
AA,622.6,13,0,1,0
AA,623.7,1,0,1,0
AA,623.7,0,0,1,0
AA,623.7,2,0,1,0
AA,624.8000000000001,4,0,1,0
AA,624.8000000000001,6,0,1,0
AA,624.8000000000001,5,0,1,0
AA,624.8000000000001,3,0,1,0
AA,624.8000000000001,4,0,1,0
AA,624.8000000000001,6,0,1,0
AA,624.8000000000001,6,0,1,0
AA,624.8000000000001,4,0,1,0
AA,624.8000000000001,6,0,1,0
AA,624.8000000000001,5,0,1,0
AA,624.8000000000001,6,0,1,0
AA,624.8000000000001,5,0,1,0
AA,624.8000000000001,5,0,1,0
AA,624.8000000000001,5,0,1,0
AA,624.8000000000001,6,0,1,0
AA,624.8000000000001,6,0,1,0
AA,624.8000000000001,5,0,1,0
AA,624.8000000000001,6,0,1,0
AA,624.8000000000001,4,0,1,0
AA,624.8000000000001,4,0,1,0
AA,624.8000000000001,5,0,1,0
AA,624.8000000000001,3,0,1,0
AA,624.8000000000001,6,0,1,0
UA,569.0,1,0,1,0
UA,569.0,0,0,1,0
AA,625.9000000000001,1,0,1,0
UA,569.0,3,0,1,0
UA,569.0,1,0,1,0
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,5,0,1,0
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,1,0,1,0
UA,569.0,3,0,1,0
UA,569.0,0,0,1,0
UA,569.0,4,0,1,0
AA,625.9000000000001,1,0,1,0
UA,569.0,2,0,1,0
AA,625.9000000000001,3,0,1,0
AA,625.9000000000001,1,0,1,0
UA,569.0,1,0,1,0
UA,569.0,1,0,1,0
AA,625.9000000000001,1,0,1,0
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,1,0,1,0
AA,625.9000000000001,2,0,1,0
UA,569.0,3,0,1,0
AA,625.9000000000001,2,0,1,0
UA,569.0,1,0,1,1
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,4,0,1,0
UA,569.0,1,0,1,0
UA,569.0,1,0,1,0
UA,569.0,4,0,1,0
UA,569.0,4,0,1,0
AA,625.9000000000001,2,0,1,1
UA,569.0,1,0,1,0
UA,569.0,3,0,1,0
UA,569.0,3,0,1,0
AA,625.9000000000001,4,0,1,0
UA,569.0,3,0,1,0
UA,569.0,0,0,1,0
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,1,0,1,0
AA,625.9000000000001,1,0,1,0
UA,569.0,4,0,1,0
AA,625.9000000000001,1,0,1,0
AA,625.9000000000001,1,0,1,0
UA,569.0,0,0,1,0
UA,569.0,3,0,1,0
UA,569.0,1,0,1,0
UA,569.0,3,0,1,0
UA,569.0,2,0,1,0
UA,569.0,3,0,1,0
AA,625.9000000000001,1,0,1,0
AA,625.9000000000001,0,0,1,0
AA,625.9000000000001,1,0,1,0
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,1,0,1,0
UA,569.0,3,0,1,0
AA,625.9000000000001,3,0,1,0
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,2,0,1,0
UA,569.0,0,0,1,0
AA,625.9000000000001,1,0,1,0
UA,569.0,1,0,1,0
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,1,0,1,0
AA,625.9000000000001,4,0,1,0
AA,625.9000000000001,1,0,1,0
UA,569.0,1,0,1,0
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,1,0,1,0
UA,569.0,0,0,1,0
AA,625.9000000000001,3,0,1,0
UA,569.0,2,0,1,0
UA,569.0,5,0,1,0
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,0,0,1,0
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,0,0,1,0
UA,569.0,4,0,1,0
AA,625.9000000000001,2,0,1,0
UA,569.0,3,0,1,0
AA,625.9000000000001,0,0,1,0
UA,569.0,5,0,1,0
AA,625.9000000000001,5,0,1,0
UA,569.0,0,0,1,1
UA,569.0,2,0,1,0
AA,625.9000000000001,4,0,1,0
AA,625.9000000000001,1,0,1,0
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,4,0,1,0
AA,625.9000000000001,2,0,1,0
UA,569.0,3,0,1,0
AA,625.9000000000001,1,0,1,0
AA,625.9000000000001,4,0,1,0
UA,569.0,4,0,1,0
UA,569.0,3,0,1,0
AA,625.9000000000001,4,0,1,0
AA,625.9000000000001,2,0,1,0
UA,569.0,2,0,1,0
AA,625.9000000000001,0,0,1,0
AA,625.9000000000001,5,0,1,0
UA,569.0,5,0,1,0
UA,569.0,1,0,1,0
UA,569.0,1,0,1,0
UA,569.0,1,0,1,0
AA,625.9000000000001,1,0,1,0
AA,625.9000000000001,3,0,1,0
AA,625.9000000000001,1,0,1,0
AA,625.9000000000001,1,0,1,0
UA,569.0,2,0,1,0
UA,569.0,0,0,1,0
AA,625.9000000000001,1,0,1,0
AA,625.9000000000001,3,0,1,0
UA,569.0,1,0,1,0
AA,625.9000000000001,1,0,1,0
UA,569.0,0,0,1,0
UA,569.0,1,0,1,0
UA,569.0,1,0,1,0
AA,625.9000000000001,3,0,1,0
AA,625.9000000000001,3,0,1,0
AA,625.9000000000001,2,0,1,0
UA,569.0,2,0,1,0
UA,569.0,1,0,1,0
UA,569.0,1,0,1,0
AA,625.9000000000001,3,0,1,0
UA,569.0,3,0,1,0
UA,569.0,3,0,1,0
AA,625.9000000000001,2,0,1,0
UA,569.0,1,0,1,1
AA,625.9000000000001,1,0,1,0
AA,625.9000000000001,2,0,1,0
AA,625.9000000000001,5,0,1,0
UA,569.0,4,0,1,0
UA,569.0,1,0,1,0
AA,627.0,5,0,1,0
AA,627.0,6,0,1,0
AA,627.0,1,0,1,0
AA,627.0,3,0,1,0
AA,627.0,3,0,1,0
AA,627.0,0,0,1,0
AA,628.1,7,0,1,0
AA,628.1,7,0,1,1
AA,628.1,7,0,1,1
AA,628.1,10,0,1,0
AA,628.1,7,0,1,0
AA,628.1,9,0,1,0
AA,628.1,9,0,1,0
AA,628.1,9,0,1,0
AA,629.2,6,0,1,1
AA,629.2,6,0,1,0
AA,629.2,2,0,1,1
AA,629.2,5,0,1,0
UA,574.0,3,0,1,0
UA,574.0,3,0,1,0
UA,574.0,5,0,1,0
UA,574.0,3,0,1,0
UA,574.0,3,0,1,0
UA,574.0,3,0,1,0
UA,574.0,3,0,1,0
UA,574.0,2,0,1,0
UA,574.0,3,0,1,0
AA,631.4000000000001,10,0,1,0
UA,575.0,4,0,1,0
AA,632.5,6,0,1,0
UA,575.0,1,0,1,0
AA,632.5,30,0,1,0
AA,632.5,2,0,1,0
AA,632.5,4,0,1,0
AA,633.6,7,0,1,0
UA,576.0,3,1,1,0
AA,634.7,5,0,1,0
AA,634.7,3,0,1,0
AA,636.9000000000001,0,0,1,0
AA,636.9000000000001,4,0,1,0
AA,636.9000000000001,3,0,1,0
AA,636.9000000000001,4,0,1,0
AA,636.9000000000001,3,0,1,0
AA,636.9000000000001,1,0,1,0
AA,636.9000000000001,3,0,1,0
AA,636.9000000000001,5,0,1,0
AA,636.9000000000001,4,0,1,0
AA,636.9000000000001,4,0,1,0
AA,636.9000000000001,5,0,1,0
AA,636.9000000000001,1,0,1,0
AA,636.9000000000001,5,0,1,0
AA,636.9000000000001,3,0,1,0
AA,636.9000000000001,5,0,1,0
AA,636.9000000000001,5,0,1,0
AA,636.9000000000001,5,0,1,0
AA,636.9000000000001,3,0,1,0
AA,636.9000000000001,3,0,1,0
AA,638.0,6,0,1,1
AA,640.2,17,0,1,0
AA,642.4000000000001,3,1,1,0
AA,644.6,0,0,1,0
AA,644.6,1,0,1,0
AA,645.7,6,0,1,0
AA,645.7,6,0,1,0
AA,645.7,8,0,1,1
AA,647.9000000000001,6,0,1,0
AA,650.1,3,0,1,0
AA,650.1,2,0,1,0
AA,650.1,5,0,1,0
AA,650.1,2,0,1,0
AA,650.1,5,0,1,0
AA,650.1,1,0,1,0
AA,650.1,3,0,1,0
AA,650.1,1,0,1,0
AA,650.1,1,0,1,0
AA,650.1,5,0,1,0
AA,650.1,6,0,1,0
AA,650.1,1,0,1,0
AA,650.1,2,0,1,0
AA,650.1,0,0,1,0
AA,650.1,1,0,1,0
AA,650.1,6,0,1,0
AA,650.1,5,0,1,0
AA,651.2,1,1,1,0
AA,651.2,2,1,1,0
AA,651.2,3,1,1,0
AA,651.2,1,1,1,0
AA,655.6,5,0,1,0
AA,672.1,0,1,1,1
AA,672.1,3,0,0,0
AA,672.1,7,0,0,0
AA,673.2,3,0,0,0
AA,673.2,2,0,0,0
AA,673.2,1,0,0,0
AA,673.2,1,0,0,0
AA,673.2,3,0,0,0
AA,673.2,3,0,0,0
AA,673.2,3,0,0,0
AA,673.2,2,0,0,0
AA,673.2,6,0,1,0
AA,673.2,0,0,1,0
AA,673.2,4,0,0,0
AA,673.2,5,0,0,0
AA,673.2,1,0,0,0
AA,673.2,2,0,1,0
AA,673.2,1,0,1,0
AA,673.2,5,0,1,0
AA,673.2,2,0,1,0
AA,673.2,0,0,1,0
AA,673.2,1,0,1,0
AA,673.2,2,0,1,0
AA,673.2,2,0,1,0
AA,673.2,2,0,0,0
UA,612.0,2,0,1,0
AA,673.2,3,0,0,0
AA,673.2,2,1,1,0
AA,673.2,5,0,0,0
AA,673.2,0,0,0,0
AA,673.2,1,0,1,0
AA,673.2,2,0,1,0
AA,673.2,1,0,1,0
AA,673.2,2,0,1,0
AA,673.2,3,0,1,0
AA,673.2,1,0,1,0
AA,673.2,6,0,1,0
UA,612.0,5,0,1,0
AA,673.2,1,0,1,0
AA,673.2,1,0,0,0
AA,673.2,2,0,0,0
AA,673.2,2,0,0,0
AA,673.2,1,0,1,0
AA,673.2,1,0,0,0
AA,673.2,3,0,1,0
AA,673.2,1,0,0,0
AA,673.2,5,0,1,0
AA,673.2,3,0,1,0
UA,612.0,2,0,1,0
AA,673.2,8,0,0,0
AA,673.2,1,0,0,0
AA,673.2,2,0,1,0
AA,673.2,5,0,1,0
AA,673.2,0,0,0,0
AA,673.2,3,0,1,0
AA,673.2,6,0,0,0
AA,673.2,4,0,0,0
AA,673.2,5,0,1,0
