carrier,rtrip_fare,advance,busclass,nonrefundable,satstayover
UA,569,1,0,1,0
UA,569,4,0,1,0
UA,569,4,0,1,0
AA,569,2,0,1,1
UA,569,1,0,1,0
UA,569,3,0,1,0
UA,569,3,0,1,0
AA,569,4,0,1,0
UA,569,3,0,1,0
UA,569,0,0,1,0
AA,569,2,0,1,0
AA,569,1,0,1,0
AA,569,1,0,1,0
UA,569,4,0,1,0
AA,569,1,0,1,0
AA,569,1,0,1,0
UA,569,0,0,1,0
UA,569,3,0,1,0
UA,569,1,0,1,0
UA,569,3,0,1,0
UA,569,2,0,1,0
UA,569,3,0,1,0
AA,569,1,0,1,0
AA,569,0,0,1,0
AA,569,1,0,1,0
AA,569,2,0,1,0
AA,569,2,0,1,0
AA,569,1,0,1,0
UA,569,3,0,1,0
AA,569,3,0,1,0
AA,569,2,0,1,0
AA,569,2,0,1,0
UA,569,0,0,1,0
AA,569,1,0,1,0
UA,569,1,0,1,0
AA,569,2,0,1,0
AA,569,1,0,1,0
AA,569,4,0,1,0
AA,569,1,0,1,0
UA,569,1,0,1,0
AA,569,2,0,1,0
AA,569,1,0,1,0
UA,569,0,0,1,0
AA,569,3,0,1,0
UA,569,2,0,1,0
UA,569,5,0,1,0
AA,569,2,0,1,0
AA,569,0,0,1,0
AA,569,2,0,1,0
AA,569,2,0,1,0
AA,569,2,0,1,0
AA,569,0,0,1,0
UA,569,4,0,1,0
AA,569,2,0,1,0
UA,569,3,0,1,0
AA,569,0,0,1,0
UA,569,5,0,1,0
AA,569,5,0,1,0
UA,569,0,0,1,1
UA,569,2,0,1,0
AA,569,4,0,1,0
AA,569,1,0,1,0
AA,569,2,0,1,0
AA,569,2,0,1,0
AA,569,4,0,1,0
AA,569,2,0,1,0
UA,569,3,0,1,0
AA,569,1,0,1,0
AA,569,4,0,1,0
UA,569,4,0,1,0
UA,569,3,0,1,0
AA,569,4,0,1,0
AA,569,2,0,1,0
UA,569,2,0,1,0
AA,569,0,0,1,0
AA,569,5,0,1,0
UA,569,5,0,1,0
UA,569,1,0,1,0
UA,569,1,0,1,0
UA,569,1,0,1,0
AA,569,1,0,1,0
AA,569,3,0,1,0
AA,569,1,0,1,0
AA,569,1,0,1,0
UA,569,2,0,1,0
UA,569,0,0,1,0
AA,569,1,0,1,0
AA,569,3,0,1,0
UA,569,1,0,1,0
AA,569,1,0,1,0
UA,569,0,0,1,0
UA,569,1,0,1,0
UA,569,1,0,1,0
AA,569,3,0,1,0
AA,569,3,0,1,0
AA,569,2,0,1,0
UA,569,2,0,1,0
UA,569,1,0,1,0
UA,569,1,0,1,0
AA,569,3,0,1,0
UA,569,3,0,1,0
UA,569,3,0,1,0
AA,569,2,0,1,0
UA,569,1,0,1,1
AA,569,1,0,1,0
AA,569,2,0,1,0
AA,569,5,0,1,0
UA,569,4,0,1,0
UA,569,1,0,1,0
AA,570,5,0,1,0
AA,570,6,0,1,0
AA,570,1,0,1,0
AA,570,3,0,1,0
AA,570,3,0,1,0
AA,570,0,0,1,0
AA,571,7,0,1,0
AA,571,7,0,1,1
AA,571,7,0,1,1
AA,571,10,0,1,0
AA,571,7,0,1,0
AA,571,9,0,1,0
AA,571,9,0,1,0
AA,571,9,0,1,0
AA,572,6,0,1,1
AA,572,6,0,1,0
AA,572,2,0,1,1
AA,572,5,0,1,0
UA,574,3,0,1,0
UA,574,3,0,1,0
UA,574,5,0,1,0
UA,574,3,0,1,0
UA,574,3,0,1,0
UA,574,3,0,1,0
UA,574,3,0,1,0
UA,574,2,0,1,0
UA,574,3,0,1,0
AA,574,10,0,1,0
UA,575,4,0,1,0
AA,575,6,0,1,0
UA,575,1,0,1,0
AA,575,30,0,1,0
AA,575,2,0,1,0
AA,575,4,0,1,0
AA,576,7,0,1,0
UA,576,3,1,1,0
AA,577,5,0,1,0
AA,577,3,0,1,0
AA,579,0,0,1,0
AA,579,4,0,1,0
AA,579,3,0,1,0
AA,579,4,0,1,0
AA,579,3,0,1,0
AA,579,1,0,1,0
AA,579,3,0,1,0
AA,579,5,0,1,0
AA,579,4,0,1,0
AA,579,4,0,1,0
AA,579,5,0,1,0
AA,579,1,0,1,0
AA,579,5,0,1,0
AA,579,3,0,1,0
AA,579,5,0,1,0
AA,579,5,0,1,0
AA,579,5,0,1,0
AA,579,3,0,1,0
AA,579,3,0,1,0
AA,580,6,0,1,1
AA,582,17,0,1,0
AA,584,3,1,1,0
AA,586,0,0,1,0
AA,586,1,0,1,0
AA,587,6,0,1,0
AA,587,6,0,1,0
AA,587,8,0,1,1
AA,589,6,0,1,0
AA,591,3,0,1,0
AA,591,2,0,1,0
AA,591,5,0,1,0
AA,591,2,0,1,0
AA,591,5,0,1,0
AA,591,1,0,1,0
AA,591,3,0,1,0
AA,591,1,0,1,0
AA,591,1,0,1,0
AA,591,5,0,1,0
AA,591,6,0,1,0
AA,591,1,0,1,0
AA,591,2,0,1,0
AA,591,0,0,1,0
AA,591,1,0,1,0
AA,591,6,0,1,0
AA,591,5,0,1,0
AA,592,1,1,1,0
AA,592,2,1,1,0
AA,592,3,1,1,0
AA,592,1,1,1,0
AA,596,5,0,1,0
AA,611,0,1,1,1
AA,611,3,0,0,0
AA,611,7,0,0,0
AA,612,3,0,0,0
AA,612,2,0,0,0
AA,612,1,0,0,0
AA,612,1,0,0,0
AA,612,3,0,0,0
AA,612,3,0,0,0
AA,612,3,0,0,0
AA,612,2,0,0,0
AA,612,6,0,1,0
AA,612,0,0,1,0
AA,612,4,0,0,0
AA,612,5,0,0,0
AA,612,1,0,0,0
AA,612,2,0,1,0
AA,612,1,0,1,0
AA,612,5,0,1,0
AA,612,2,0,1,0
AA,612,0,0,1,0
AA,612,1,0,1,0
AA,612,2,0,1,0
AA,612,2,0,1,0
AA,612,2,0,0,0
UA,612,2,0,1,0
AA,612,3,0,0,0
AA,612,2,1,1,0
AA,612,5,0,0,0
AA,612,0,0,0,0
AA,612,1,0,1,0
AA,612,2,0,1,0
AA,612,1,0,1,0
AA,612,2,0,1,0
AA,612,3,0,1,0
AA,612,1,0,1,0
AA,612,6,0,1,0
UA,612,5,0,1,0
AA,612,1,0,1,0
AA,612,1,0,0,0
AA,612,2,0,0,0
AA,612,2,0,0,0
AA,612,1,0,1,0
AA,612,1,0,0,0
AA,612,3,0,1,0
AA,612,1,0,0,0
AA,612,5,0,1,0
AA,612,3,0,1,0
UA,612,2,0,1,0
AA,612,8,0,0,0
AA,612,1,0,0,0
AA,612,2,0,1,0
AA,612,5,0,1,0
AA,612,0,0,0,0
AA,612,3,0,1,0
AA,612,6,0,0,0
AA,612,4,0,0,0
AA,612,5,0,1,0
AA,612,1,0,1,0
AA,612,1,0,0,0
UA,612,5,0,1,0
UA,612,3,0,1,0
AA,612,3,0,0,0
AA,612,5,0,0,0
AA,612,4,0,0,0
AA,612,1,0,1,0
AA,612,0,0,0,0
AA,612,5,0,0,0
AA,612,2,0,1,0
AA,612,5,0,1,0
AA,612,5,0,1,0
AA,612,2,0,0,0
AA,612,3,0,1,0
AA,612,6,0,0,0
AA,612,4,0,1,0
AA,612,1,0,1,0
AA,613,1,0,0,0
AA,613,6,0,1,0
UA,613,33,0,1,1
UA,613,33,0,1,1
AA,613,7,0,0,0
UA,613,33,0,1,1
UA,613,33,0,1,1
AA,613,28,0,1,1
AA,615,1,0,0,0
UA,615,7,0,1,0
AA,616,1,1,1,0
AA,616,6,0,0,0
AA,616,5,0,0,0
AA,616,1,1,1,0
AA,616,1,0,0,0
AA,616,2,0,0,0
AA,617,6,0,0,0
AA,617,3,0,0,0
AA,617,1,0,1,0
AA,617,4,0,0,0
AA,617,5,0,1,0
AA,617,0,1,1,0
AA,617,4,0,1,0
AA,617,2,0,0,0
AA,617,2,0,0,0
AA,617,5,0,0,0
AA,618,9,0,1,1
AA,618,1,1,1,0
AA,618,2,0,1,0
AA,618,2,1,1,0
UA,618,10,0,1,0
AA,621,1,1,1,0
UA,621,6,0,1,0
UA,621,1,0,1,0
AA,621,2,1,0,0
AA,621,2,1,0,0
AA,621,0,1,1,0
UA,621,3,0,1,0
AA,621,1,1,1,0
UA,621,6,0,1,0
UA,621,2,0,1,0
AA,621,3,1,0,0
AA,621,5,0,1,0
AA,622,3,0,0,0
AA,622,2,0,0,0
UA,622,7,0,1,1
AA,622,1,0,0,0
AA,623,2,0,1,0
AA,623,4,0,1,0
AA,623,5,0,1,0
AA,623,4,0,1,0
AA,623,6,0,1,0
AA,623,4,0,1,0
AA,623,3,1,1,0
AA,623,2,0,1,0
AA,623,1,0,1,1
AA,623,2,0,0,0
UA,624,1,1,1,0
UA,624,36,1,1,0
UA,624,44,1,1,0
UA,624,19,1,1,0
AA,624,0,0,0,1
AA,624,1,0,1,0
AA,624,1,0,1,0
UA,625,4,0,1,0
UA,625,4,0,1,0
UA,625,6,0,1,0
UA,626,2,0,1,0
AA,626,4,0,1,0
UA,626,1,0,1,0
UA,626,1,0,1,0
UA,626,3,0,1,0
UA,626,1,0,1,0
AA,626,1,0,0,0
UA,626,0,0,1,0
UA,626,2,0,1,0
AA,626,7,0,1,0
UA,626,1,0,1,0
UA,626,3,0,1,0
UA,626,0,0,1,0
UA,626,1,0,1,0
UA,626,1,0,1,0
UA,626,4,0,1,0
UA,626,1,0,1,0
UA,626,1,0,1,0
UA,626,0,0,1,0
AA,626,3,0,1,0
UA,626,2,0,1,0
UA,626,2,0,1,0
UA,626,3,0,1,0
UA,626,0,0,1,0
UA,626,1,0,1,0
UA,627,1,0,1,1
UA,627,1,0,1,0
UA,627,1,0,1,0
AA,628,6,0,1,0
AA,628,10,0,1,0
AA,628,13,0,1,0
AA,628,6,0,1,0
AA,628,6,0,1,0
AA,628,3,0,0,1
AA,628,1,1,0,0
AA,628,6,0,1,0
AA,628,0,0,1,0
AA,628,6,0,1,0
AA,628,6,0,1,0
AA,628,13,0,1,0
AA,628,5,0,1,0
AA,628,5,0,1,0
UA,628,1,0,1,1
AA,628,5,0,1,0
AA,628,2,1,1,1
UA,628,6,0,1,0
AA,628,14,0,1,1
AA,628,3,0,1,0
AA,628,6,0,1,0
UA,628,4,0,1,0
UA,628,4,0,1,0
AA,628,5,0,1,0
AA,630,1,0,1,0
AA,630,4,0,1,0
UA,631,1,0,1,0
UA,631,1,0,1,0
UA,631,3,0,1,0
AA,631,1,1,1,0
UA,631,1,0,1,0
UA,631,6,0,1,1
UA,632,4,0,1,0
UA,632,3,0,1,0
UA,632,2,0,1,0
UA,632,3,0,1,0
UA,632,6,0,1,0
UA,632,4,0,1,0
UA,632,5,0,1,0
UA,632,5,0,1,0
UA,632,5,0,1,0
UA,632,1,0,1,0
UA,632,1,0,1,0
UA,632,1,0,1,0
UA,632,3,0,1,0
UA,632,3,0,1,0
UA,632,1,0,1,0
UA,632,3,0,1,0
UA,632,1,0,1,0
UA,632,0,0,1,0
UA,632,0,0,1,0
UA,632,3,0,1,0
UA,632,1,0,1,0
UA,632,3,0,1,0
UA,632,3,0,1,0
UA,632,3,0,1,0
UA,632,3,0,1,0
UA,632,3,0,1,0
UA,632,3,0,1,0
UA,632,1,0,1,0
UA,632,3,0,1,0
UA,632,0,0,1,0
UA,632,3,0,1,0
UA,632,4,0,1,0
UA,632,1,0,1,0
UA,632,3,0,1,0
UA,632,1,0,1,0
UA,632,3,0,1,0
UA,632,5,0,1,0
UA,632,1,0,1,0
UA,632,3,0,1,0
UA,632,5,0,1,0
UA,632,4,0,1,0
UA,632,1,0,1,0
UA,632,5,0,1,0
UA,632,5,0,1,0
UA,632,5,0,1,0
UA,632,1,0,1,0
AA,633,3,0,1,0
AA,633,0,0,1,0
AA,633,1,0,1,0
AA,633,4,0,1,0
AA,633,1,0,1,0
AA,633,4,0,0,0
AA,633,1,0,0,0
AA,633,1,0,1,0
AA,634,3,0,1,0
AA,634,2,0,1,0
AA,635,5,0,1,0
AA,635,5,0,1,0
AA,636,1,0,1,0
AA,636,1,0,1,0
AA,636,10,0,1,0
AA,636,10,0,1,0
AA,636,1,0,1,0
AA,636,4,0,1,0
AA,636,10,0,1,0
UA,636,4,0,1,0
AA,636,3,0,1,0
AA,636,5,0,0,0
AA,636,4,0,1,0
UA,637,5,0,1,0
UA,637,2,0,1,0
UA,637,15,0,1,1
AA,637,1,0,1,0
UA,637,1,0,1,0
UA,637,2,0,1,0
UA,637,2,0,1,0
UA,637,1,0,1,0
AA,638,5,0,1,0
AA,638,5,0,1,0
UA,638,3,0,1,0
AA,638,3,0,1,0
UA,638,6,0,1,0
AA,638,1,0,1,0
AA,638,5,0,1,0
AA,638,4,0,1,0
UA,638,5,0,1,0
AA,638,4,0,1,0
AA,638,2,0,1,0
UA,638,1,0,1,0
AA,638,0,0,1,0
UA,638,1,0,1,0
AA,638,5,0,1,0
UA,638,3,0,1,0
UA,638,2,0,1,0
AA,638,2,0,1,0
AA,638,5,0,1,0
AA,638,1,0,1,0
AA,638,1,1,1,1
AA,638,5,0,1,0
UA,638,2,0,1,0
AA,638,4,0,1,0
AA,638,4,0,1,0
UA,638,0,0,1,0
AA,638,10,0,1,0
AA,638,1,1,1,0
UA,638,3,0,1,0
UA,638,6,0,1,0
AA,638,4,0,1,0
AA,638,4,0,1,0
AA,638,1,0,1,0
UA,638,6,0,1,0
AA,638,5,0,1,0
AA,638,6,0,1,0
AA,638,4,0,1,0
AA,638,1,0,1,0
AA,638,1,0,1,0
AA,638,3,0,1,0
UA,638,5,0,1,0
AA,638,5,0,1,0
AA,638,4,0,1,0
UA,638,1,0,1,0
AA,638,2,0,1,0
AA,638,6,0,1,0
AA,638,1,1,1,0
AA,638,5,0,1,0
AA,638,3,0,1,0
AA,638,3,0,1,0
UA,638,4,0,1,0
UA,638,3,0,1,0
UA,638,5,0,1,0
UA,638,1,0,1,0
AA,638,3,0,1,0
AA,638,1,0,1,0
UA,638,3,0,1,0
AA,638,4,0,1,0
AA,638,4,0,1,0
AA,638,1,0,1,0
AA,638,0,1,1,0
AA,638,2,0,1,0
UA,638,4,0,1,0
AA,638,3,0,1,0
AA,638,4,0,1,0
AA,638,3,0,1,0
AA,638,5,0,1,0
AA,638,1,0,1,0
AA,638,5,0,1,0
AA,638,2,0,1,0
AA,638,4,0,1,0
AA,638,2,1,0,0
AA,638,5,0,1,0
AA,638,6,0,1,0
AA,638,5,0,1,0
UA,638,1,0,1,0
UA,638,2,0,1,0
AA,638,2,0,1,0
AA,638,4,0,1,0
UA,638,4,0,1,0
AA,638,5,0,1,0
AA,638,3,0,1,0
AA,638,0,0,1,0
UA,638,2,0,1,0
AA,638,2,0,1,0
AA,638,3,0,1,0
AA,638,19,0,1,0
AA,638,2,0,1,0
AA,638,1,1,1,0
AA,638,2,0,1,0
AA,638,3,0,1,0
AA,638,2,0,1,0
AA,638,5,0,1,0
AA,638,2,0,1,0
AA,638,5,0,1,0
AA,638,4,0,1,0
UA,638,3,0,1,0
AA,638,3,0,1,0
UA,638,1,0,1,0
UA,638,4,0,1,0
AA,638,1,0,1,0
AA,638,4,0,1,0
AA,638,5,0,1,0
UA,638,2,0,1,0
AA,638,4,0,1,0
UA,638,1,0,1,0
AA,638,2,0,1,0
AA,638,1,0,1,0
AA,638,2,0,1,0
AA,638,4,0,1,0
AA,638,5,0,1,0
UA,638,0,0,1,0
AA,638,5,0,1,0
AA,638,5,0,1,0
AA,638,1,0,1,0
AA,638,4,0,1,0
AA,638,1,1,1,0
UA,638,2,0,1,0
UA,638,1,0,1,1
AA,638,1,0,1,0
AA,638,4,0,1,0
AA,638,4,0,1,0
AA,638,2,0,1,0
AA,638,4,0,1,0
UA,638,2,0,1,0
AA,638,5,0,1,0
UA,638,5,0,1,0
AA,638,4,0,1,0
AA,638,1,0,1,0
AA,638,4,0,1,0
AA,638,6,1,0,0
UA,638,1,0,1,0
AA,639,3,0,0,0
AA,639,4,0,1,0
AA,639,3,0,1,0
AA,639,0,0,0,0
AA,639,10,0,1,0
AA,639,1,0,1,1
AA,639,4,0,1,0
AA,639,5,1,1,0
AA,639,4,0,1,1
AA,639,3,0,1,0
AA,639,1,1,1,0
AA,639,1,0,1,1
AA,640,3,0,0,0
AA,640,5,0,0,0
AA,640,5,0,1,0
AA,641,1,0,1,0
AA,641,4,0,1,0
AA,641,1,1,1,0
AA,642,3,0,0,0
AA,642,6,1,0,1
AA,642,2,1,0,0
AA,642,3,0,1,0
UA,642,1,0,1,1
AA,642,6,1,1,1
UA,643,3,0,1,0
UA,643,2,0,1,0
UA,643,3,0,1,0
UA,643,6,0,1,0
AA,643,2,0,1,1
UA,643,2,0,1,0
UA,643,2,0,1,0
UA,643,2,0,1,1
AA,643,5,0,1,0
UA,643,0,0,1,0
UA,643,4,0,1,0
AA,643,4,0,1,0
UA,643,2,0,1,0
UA,643,2,0,1,0
UA,643,1,0,1,0
UA,643,5,0,1,0
UA,643,1,0,1,0
UA,643,2,0,1,0
AA,643,8,0,0,0
UA,643,1,0,1,0
UA,643,4,0,1,0
UA,643,5,0,1,0
UA,643,1,0,1,0
UA,643,4,0,1,0
UA,643,2,0,1,0
AA,644,3,1,1,0
AA,644,7,0,1,0
AA,644,2,1,1,0
AA,644,2,1,0,0
AA,644,1,0,1,0
AA,644,4,1,1,0
AA,644,3,1,1,0
AA,645,2,1,1,0
AA,645,3,0,1,0
AA,645,5,1,1,1
AA,645,6,1,1,0
AA,645,2,1,1,0
AA,645,5,0,0,0
AA,645,6,1,1,0
AA,645,5,1,0,0
AA,645,4,1,1,0
AA,645,2,1,1,0
AA,645,5,0,1,0
AA,645,2,1,1,0
AA,645,5,0,1,0
AA,645,6,0,0,0
AA,645,6,0,1,0
AA,645,2,1,0,0
AA,645,4,0,1,0
AA,645,3,0,0,0
AA,645,1,1,1,0
AA,645,5,0,1,0
AA,645,1,1,0,0
AA,645,5,0,0,0
AA,645,6,0,1,0
AA,645,3,1,0,0
AA,645,6,0,0,0
AA,645,1,0,0,0
AA,645,5,0,0,0
AA,645,6,0,1,0
AA,645,5,0,1,0
AA,645,1,1,1,0
AA,645,2,1,0,0
AA,645,4,0,1,0
AA,645,4,0,1,1
AA,645,2,1,1,0
AA,645,5,1,0,0
AA,645,6,1,1,0
AA,645,6,0,0,0
AA,645,2,1,0,0
AA,645,6,0,1,1
AA,645,6,0,1,0
AA,645,6,0,1,0
AA,645,6,0,0,0
AA,645,5,1,1,1
AA,645,5,0,1,0
AA,645,3,1,0,0
AA,645,5,0,1,0
AA,645,0,1,1,0
AA,645,5,1,1,0
AA,645,0,1,1,0
AA,645,5,0,0,0
AA,645,0,1,0,1
AA,645,6,1,0,0
AA,645,5,1,1,0
AA,645,4,0,1,0
AA,645,5,0,1,0
AA,645,2,1,1,0
AA,645,6,1,1,0
AA,645,4,0,1,0
AA,645,10,0,1,0
AA,645,5,0,1,0
AA,645,5,0,1,0
AA,645,6,0,1,0
AA,645,2,1,0,0
AA,645,2,1,1,0
AA,645,2,1,1,0
AA,645,3,0,1,0
AA,645,3,0,0,0
AA,645,2,1,1,0
AA,645,5,0,1,0
AA,645,4,0,1,0
AA,645,1,1,1,0
AA,645,2,1,1,1
AA,645,3,1,1,0
AA,645,5,0,1,0
AA,645,2,1,1,0
AA,645,3,1,1,0
AA,645,5,0,0,0
AA,645,1,1,1,0
AA,645,6,0,1,0
AA,646,6,0,1,0
AA,646,1,1,0,0
AA,646,6,0,1,0
AA,646,0,1,1,0
AA,647,3,0,1,0
AA,647,3,0,0,0
AA,647,13,0,1,0
AA,647,1,1,0,1
AA,647,3,0,1,0
AA,647,2,0,1,0
AA,647,13,0,1,0
UA,648,1,0,1,0
AA,648,1,0,1,0
AA,648,3,0,1,0
UA,648,4,0,1,0
UA,648,4,0,1,0
AA,648,6,0,1,0
AA,648,2,0,1,0
UA,648,6,0,1,0
AA,648,4,0,1,0
AA,648,1,0,1,0
UA,648,1,0,1,0
AA,648,4,0,1,0
AA,648,6,0,0,0
UA,648,1,0,1,0
AA,648,3,0,1,0
AA,648,1,0,1,1
AA,648,2,0,0,0
UA,648,3,0,1,0
UA,648,1,0,1,0
UA,648,5,0,1,0
AA,648,3,0,1,0
AA,648,3,0,1,0
AA,648,6,0,0,0
UA,648,3,0,1,0
AA,648,4,0,1,0
AA,648,1,0,1,0
UA,648,1,0,1,0
UA,648,3,0,1,0
AA,648,2,0,0,0
UA,648,1,0,1,0
AA,648,5,0,1,0
AA,648,4,0,1,0
UA,648,1,0,1,0
UA,648,4,0,1,0
AA,648,4,0,1,0
AA,648,6,0,1,0
AA,648,4,0,1,0
UA,648,1,0,1,0
AA,648,4,0,0,0
AA,648,6,0,0,0
UA,648,3,0,1,0
AA,648,5,0,1,0
UA,648,3,0,1,0
AA,648,1,0,1,0
UA,648,1,0,1,0
AA,648,5,0,1,0
AA,648,1,0,1,0
UA,648,4,0,1,0
AA,648,4,0,1,0
AA,648,1,0,1,0
AA,648,5,0,1,0
AA,648,6,0,1,0
AA,648,5,0,1,0
UA,648,5,0,1,0
UA,648,5,0,1,0
AA,648,4,0,1,0
AA,648,2,0,0,0
AA,648,2,0,1,0
AA,648,5,0,1,0
UA,648,1,0,1,0
UA,648,6,0,1,0
UA,648,1,0,1,0
UA,648,1,0,1,0
AA,648,5,0,0,0
AA,648,5,0,1,0
UA,648,1,0,1,0
AA,648,4,0,1,0
AA,648,2,1,1,0
AA,648,4,0,1,0
AA,648,2,0,1,0
UA,648,5,0,1,0
AA,648,5,0,1,0
AA,648,4,0,1,0
AA,648,4,0,1,0
UA,648,1,0,1,0
UA,648,6,0,1,0
UA,648,3,0,1,0
UA,648,3,0,1,0
UA,648,5,0,1,0
UA,648,4,0,1,0
AA,649,2,0,1,0
AA,649,11,0,1,0
AA,650,4,0,1,0
AA,650,1,0,1,0
AA,650,1,1,1,0
AA,650,2,0,1,0
AA,650,2,0,1,0
AA,650,1,0,1,0
AA,650,1,0,1,0
AA,651,3,0,1,0
AA,652,8,0,1,0
AA,653,2,0,1,0
AA,653,5,0,1,0
AA,653,0,0,1,0
AA,653,5,0,1,0
AA,653,5,0,1,0
AA,653,1,0,1,0
AA,653,0,0,1,0
AA,654,6,0,1,0
AA,655,5,0,1,0
AA,657,0,0,1,1
UA,658,1,0,1,0
UA,658,5,0,1,0
UA,658,3,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
AA,658,4,0,1,0
UA,658,1,0,1,0
UA,658,0,0,1,0
UA,658,3,0,1,0
AA,658,1,0,1,0
UA,658,2,0,1,0
UA,658,1,0,1,0
AA,658,5,0,1,0
UA,658,5,0,1,0
AA,658,6,0,1,0
AA,658,2,0,1,1
AA,658,3,0,1,0
AA,658,4,0,1,0
AA,658,5,0,1,0
AA,658,1,0,1,0
AA,658,0,0,1,0
AA,658,3,0,1,0
AA,658,3,0,1,0
AA,658,4,0,1,0
AA,658,3,0,1,0
UA,658,1,0,1,0
UA,658,3,0,1,0
UA,658,4,0,1,0
AA,658,5,0,1,0
AA,658,3,0,1,0
AA,658,2,0,1,0
UA,658,1,0,1,0
UA,658,4,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
AA,658,5,0,1,0
UA,658,2,0,1,0
AA,658,5,0,1,0
AA,658,4,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
AA,658,5,0,1,0
AA,658,1,0,1,0
UA,658,5,0,1,0
AA,658,6,0,1,0
AA,658,3,0,1,0
UA,658,4,0,1,0
AA,658,3,0,1,0
AA,658,0,0,1,1
AA,658,0,0,1,0
AA,658,2,0,1,0
AA,658,5,0,1,0
AA,658,2,0,1,0
AA,658,5,0,1,0
UA,658,5,0,1,0
UA,658,1,0,1,0
AA,658,0,0,1,0
AA,658,5,0,1,0
AA,658,5,0,1,0
UA,658,2,0,1,0
UA,658,2,0,1,0
UA,658,1,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
UA,658,5,0,1,0
AA,658,5,0,1,0
UA,658,4,0,1,0
UA,658,1,0,1,0
UA,658,3,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
AA,658,3,0,1,0
AA,658,6,0,1,0
UA,658,2,0,1,0
AA,658,6,0,1,0
AA,658,4,0,1,0
UA,658,1,0,1,0
AA,658,3,0,1,0
AA,658,1,0,1,0
UA,658,4,0,1,0
AA,658,0,0,1,0
AA,658,5,0,1,0
AA,658,4,0,1,0
AA,658,3,0,1,0
AA,658,1,0,1,0
AA,658,3,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
AA,658,3,0,1,0
UA,658,2,0,1,0
AA,658,5,0,1,0
AA,658,6,0,1,0
UA,658,1,0,1,0
UA,658,1,0,1,0
UA,658,1,0,1,0
UA,658,2,0,1,0
AA,658,3,0,1,0
UA,658,3,0,1,0
AA,658,4,0,1,0
AA,658,1,0,1,0
AA,658,3,0,1,0
AA,658,5,0,1,0
UA,658,0,0,1,0
UA,658,3,0,1,0
UA,658,0,0,1,0
UA,658,3,0,1,0
AA,658,2,0,1,0
AA,658,3,0,1,0
UA,658,4,0,1,0
AA,658,1,0,1,0
AA,658,6,0,1,0
UA,658,4,0,1,0
AA,658,3,0,1,0
UA,658,4,0,1,0
AA,658,3,0,1,0
AA,658,2,0,1,0
UA,658,5,0,1,0
UA,658,6,0,1,0
AA,658,0,0,1,0
AA,658,1,0,1,0
AA,658,6,0,1,0
AA,658,2,0,1,1
UA,658,0,0,1,0
UA,658,2,0,1,0
UA,658,1,0,1,0
UA,658,1,0,1,0
UA,658,1,0,1,0
AA,658,4,0,1,0
UA,658,1,0,1,0
AA,658,1,0,1,0
AA,658,4,0,1,0
UA,658,3,0,1,0
UA,658,4,0,1,0
AA,658,3,0,1,0
UA,658,4,0,1,0
AA,658,3,0,1,0
UA,658,6,0,1,0
AA,658,1,0,1,0
AA,658,4,0,1,0
AA,658,3,0,1,0
AA,658,5,0,1,0
AA,658,0,0,1,0
AA,658,3,0,1,0
UA,658,2,0,1,0
UA,658,3,0,1,0
UA,658,5,0,1,0
UA,658,5,0,1,0
UA,658,4,0,1,0
UA,658,6,0,1,0
AA,658,5,0,1,0
AA,658,2,0,1,0
AA,658,1,0,1,0
UA,658,3,0,1,0
UA,658,1,0,1,0
UA,658,3,0,1,0
AA,658,2,0,1,0
AA,658,5,0,1,0
UA,658,1,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
AA,658,5,0,1,0
AA,658,1,0,1,0
AA,658,1,0,1,0
AA,658,5,0,1,0
AA,658,4,0,1,0
AA,658,4,0,1,0
AA,658,2,0,1,0
AA,658,4,0,1,0
AA,658,5,0,1,0
AA,658,5,0,1,0
AA,658,0,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
UA,658,2,0,1,0
UA,658,4,0,1,0
AA,658,2,0,1,0
AA,658,4,0,1,0
UA,658,5,0,1,0
AA,658,2,0,1,0
AA,658,3,0,1,0
AA,658,1,0,1,0
UA,658,1,0,1,0
UA,658,5,0,1,0
AA,658,3,0,1,0
AA,658,5,0,1,0
AA,658,3,0,1,0
UA,658,5,0,1,0
UA,658,1,0,1,0
UA,658,2,0,1,0
UA,658,1,0,1,0
AA,658,1,0,1,0
AA,658,0,0,1,0
AA,658,6,0,1,0
UA,658,5,0,1,0
UA,658,6,0,1,0
AA,658,0,0,1,0
UA,658,5,0,1,0
AA,658,3,0,1,0
AA,658,3,0,1,0
UA,658,0,0,1,0
UA,658,1,0,1,0
AA,658,2,0,1,0
AA,658,4,0,1,0
AA,658,1,0,1,0
AA,658,5,0,1,0
UA,658,3,0,1,0
UA,658,0,0,1,0
UA,658,4,0,1,0
AA,658,6,0,1,0
UA,658,0,0,1,0
AA,658,4,0,1,0
AA,658,1,0,1,0
AA,658,4,0,1,0
UA,658,3,0,1,0
AA,658,4,0,1,0
UA,658,6,0,1,0
UA,658,1,0,1,0
UA,658,0,0,1,0
